packet_count,byte_count,connection_count,packet_rate,byte_rate,avg_packet_size,unique_dst_ports,unique_dst_ips,proto_tcp_ratio,proto_udp_ratio,proto_icmp_ratio,mqtt_ratio,label
1,78,1,0.1,7.8,78.0,1,1,1.0,0.0,0.0,0.0,normal
2,158,2,0.2,15.8,79.0,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
1,66,1,0.1,6.6,66.0,1,1,1.0,0.0,0.0,0.0,normal
1,67,1,0.1,6.7,67.0,1,1,0.0,1.0,0.0,0.0,normal
5,387,5,0.5,38.7,77.4,1,5,0.8,0.2,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
1,66,1,0.1,6.6,66.0,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
5,458,5,0.5,45.8,91.6,2,5,0.8,0.2,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
1,230,1,0.1,23.0,230.0,1,1,0.0,1.0,0.0,0.0,normal
2,132,2,0.2,13.2,66.0,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
1,66,1,0.1,6.6,66.0,1,1,1.0,0.0,0.0,0.0,normal
3,202,3,0.3,20.2,67.33333333333333,1,3,1.0,0.0,0.0,0.0,normal
2,132,2,0.2,13.2,66.0,1,1,1.0,0.0,0.0,0.0,normal
5,7604,5,0.5,760.4,1520.8,1,1,1.0,0.0,0.0,0.0,normal
1,66,1,0.1,6.6,66.0,1,1,1.0,0.0,0.0,0.0,normal
1,93,1,0.1,9.3,93.0,1,1,1.0,0.0,0.0,0.0,normal
9,1259,9,0.9,125.9,139.88888888888889,1,5,1.0,0.0,0.0,0.0,normal
3,239,3,0.3,23.9,79.66666666666667,1,1,1.0,0.0,0.0,0.0,normal
12,8549,12,1.2,854.9,712.4166666666666,2,1,0.3333333333333333,0.6666666666666666,0.0,0.0,normal
14,7436,14,1.4,743.6,531.1428571428571,1,1,0.2857142857142857,0.7142857142857143,0.0,0.0,normal
2,132,2,0.2,13.2,66.0,1,1,1.0,0.0,0.0,0.0,normal
2,158,2,0.2,15.8,79.0,1,1,1.0,0.0,0.0,0.0,normal
5,1962,5,0.5,196.2,392.4,1,1,1.0,0.0,0.0,0.0,normal
5,1962,5,0.5,196.2,392.4,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
1,66,1,0.1,6.6,66.0,1,1,1.0,0.0,0.0,0.0,normal
16,5335,16,1.6,533.5,333.4375,1,1,1.0,0.0,0.0,0.0,normal
1,67,1,0.1,6.7,67.0,1,1,0.0,1.0,0.0,0.0,normal
40,9966,40,4.0,996.6,249.15,2,9,0.95,0.05,0.0,0.0,normal
1,118,1,0.1,11.8,118.0,1,1,0.0,1.0,0.0,0.0,normal
2,144,2,0.2,14.4,72.0,1,1,1.0,0.0,0.0,0.0,normal
11,12466,11,1.1,1246.6,1133.2727272727273,1,1,1.0,0.0,0.0,0.0,normal
714,45092,714,71.4,4509.2,63.15406162464986,2,1,1.0,0.0,0.0,0.0,normal
1,66,1,0.1,6.6,66.0,1,1,1.0,0.0,0.0,0.0,normal
17,7413,17,1.7,741.3,436.05882352941177,1,1,1.0,0.0,0.0,0.0,normal
16,17066,16,1.6,1706.6,1066.625,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
179,1708294,179,17.9,170829.4,9543.541899441341,2,8,0.9608938547486033,0.03910614525139665,0.0,0.0,normal
7,1633,7,0.7,163.3,233.28571428571428,7,1,0.0,1.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
2,132,2,0.2,13.2,66.0,1,1,1.0,0.0,0.0,0.0,normal
6,6483,6,0.6,648.3,1080.5,1,1,1.0,0.0,0.0,0.0,normal
10,1082,10,1.0,108.2,108.2,1,1,1.0,0.0,0.0,0.0,normal
11,5362,11,1.1,536.2,487.45454545454544,1,3,1.0,0.0,0.0,0.0,normal
503,29297,503,50.3,2929.7,58.24453280318092,2,1,1.0,0.0,0.0,0.0,normal
1,66,1,0.1,6.6,66.0,1,1,1.0,0.0,0.0,0.0,normal
98,6624,98,9.8,662.4,67.59183673469387,1,1,1.0,0.0,0.0,0.0,normal
253,1922654,253,25.3,192265.4,7599.422924901186,1,3,1.0,0.0,0.0,0.0,normal
2,132,2,0.2,13.2,66.0,1,1,1.0,0.0,0.0,0.0,normal
461,30847,461,46.1,3084.7,66.91323210412148,2,1,1.0,0.0,0.0,0.0,normal
5,7673,5,0.5,767.3,1534.6,1,1,1.0,0.0,0.0,0.0,normal
796,53542,796,79.6,5354.2,67.26381909547739,1,1,1.0,0.0,0.0,0.0,normal
1,66,1,0.1,6.6,66.0,1,1,1.0,0.0,0.0,0.0,normal
853,3649150,853,85.3,364915.0,4278.0187573270805,1,6,1.0,0.0,0.0,0.0,normal
3,239,3,0.3,23.9,79.66666666666667,1,1,1.0,0.0,0.0,0.0,normal
505,30012,505,50.5,3001.2,59.42970297029703,1,1,1.0,0.0,0.0,0.0,normal
973,65706,973,97.3,6570.6,67.52929085303187,1,1,1.0,0.0,0.0,0.0,normal
2,687,2,0.2,68.7,343.5,1,1,1.0,0.0,0.0,0.0,normal
12,9751,12,1.2,975.1,812.5833333333334,2,1,0.3333333333333333,0.6666666666666666,0.0,0.0,normal
896,4427012,896,89.6,442701.2,4940.861607142857,1,4,0.9899553571428571,0.010044642857142858,0.0,0.0,normal
2,132,2,0.2,13.2,66.0,1,1,1.0,0.0,0.0,0.0,normal
24,14447,24,2.4,1444.7,601.9583333333334,2,1,1.0,0.0,0.0,0.0,normal
2,158,2,0.2,15.8,79.0,1,1,1.0,0.0,0.0,0.0,normal
2,171,2,0.2,17.1,85.5,1,1,1.0,0.0,0.0,0.0,normal
2,171,2,0.2,17.1,85.5,1,1,1.0,0.0,0.0,0.0,normal
654,53413,654,65.4,5341.3,81.67125382262996,2,1,1.0,0.0,0.0,0.0,normal
1,66,1,0.1,6.6,66.0,1,1,1.0,0.0,0.0,0.0,normal
596,40168,596,59.6,4016.8,67.39597315436242,1,1,1.0,0.0,0.0,0.0,normal
13,4061,13,1.3,406.1,312.38461538461536,1,1,1.0,0.0,0.0,0.0,normal
1,67,1,0.1,6.7,67.0,1,1,0.0,1.0,0.0,0.0,normal
626,4040734,626,62.6,404073.4,6454.846645367412,1,10,0.9984025559105432,0.001597444089456869,0.0,0.0,normal
917,55999,917,91.7,5599.9,61.06761177753544,2,1,1.0,0.0,0.0,0.0,normal
1,66,1,0.1,6.6,66.0,1,1,1.0,0.0,0.0,0.0,normal
1122,75858,1122,112.2,7585.8,67.6096256684492,1,1,1.0,0.0,0.0,0.0,normal
1,66,1,0.1,6.6,66.0,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
770,6216124,770,77.0,621612.4,8072.888311688312,1,6,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
2,132,2,0.2,13.2,66.0,1,1,1.0,0.0,0.0,0.0,normal
1132,63441,1132,113.2,6344.1,56.043286219081274,1,1,1.0,0.0,0.0,0.0,normal
580,38847,580,58.0,3884.7,66.97758620689655,1,1,1.0,0.0,0.0,0.0,normal
1264,4874993,1264,126.4,487499.3,3856.7982594936707,1,3,1.0,0.0,0.0,0.0,normal
790,46148,790,79.0,4614.8,58.415189873417724,2,1,1.0,0.0,0.0,0.0,normal
1,66,1,0.1,6.6,66.0,1,1,1.0,0.0,0.0,0.0,normal
548,37332,548,54.8,3733.2,68.12408759124088,1,1,1.0,0.0,0.0,0.0,normal
734,3704029,734,73.4,370402.9,5046.361035422344,1,3,1.0,0.0,0.0,0.0,normal
2,132,2,0.2,13.2,66.0,1,1,1.0,0.0,0.0,0.0,normal
607,37035,607,60.7,3703.5,61.01317957166392,2,1,1.0,0.0,0.0,0.0,normal
5,7729,5,0.5,772.9,1545.8,1,1,1.0,0.0,0.0,0.0,normal
661,44512,661,66.1,4451.2,67.34039334341907,1,1,1.0,0.0,0.0,0.0,normal
2,132,2,0.2,13.2,66.0,1,1,1.0,0.0,0.0,0.0,normal
909,3518285,909,90.9,351828.5,3870.5005500550055,1,6,1.0,0.0,0.0,0.0,normal
3,239,3,0.3,23.9,79.66666666666667,1,1,1.0,0.0,0.0,0.0,normal
910,52513,910,91.0,5251.3,57.706593406593406,1,1,1.0,0.0,0.0,0.0,normal
1313,87629,1313,131.3,8762.9,66.73952779893374,1,1,1.0,0.0,0.0,0.0,normal
10,2787,10,1.0,278.7,278.7,1,1,1.0,0.0,0.0,0.0,normal
10,7243,10,1.0,724.3,724.3,2,1,0.3,0.7,0.0,0.0,normal
1403,6511172,1403,140.3,651117.2,4640.892373485389,2,5,0.992872416250891,0.007127583749109052,0.0,0.0,normal
3,749,3,0.3,74.9,249.66666666666666,3,1,0.0,1.0,0.0,0.0,normal
2,132,2,0.2,13.2,66.0,1,1,1.0,0.0,0.0,0.0,normal
2,171,2,0.2,17.1,85.5,1,1,1.0,0.0,0.0,0.0,normal
2,158,2,0.2,15.8,79.0,1,1,1.0,0.0,0.0,0.0,normal
2,171,2,0.2,17.1,85.5,1,1,1.0,0.0,0.0,0.0,normal
2,171,2,0.2,17.1,85.5,1,1,1.0,0.0,0.0,0.0,normal
967,54584,967,96.7,5458.4,56.446742502585316,2,1,1.0,0.0,0.0,0.0,normal
1,66,1,0.1,6.6,66.0,1,1,1.0,0.0,0.0,0.0,normal
1043,70167,1043,104.3,7016.7,67.27420901246404,1,1,1.0,0.0,0.0,0.0,normal
1,67,1,0.1,6.7,67.0,1,1,0.0,1.0,0.0,0.0,normal
1169,5522472,1169,116.9,552247.2,4724.099230111206,1,10,0.9991445680068435,0.000855431993156544,0.0,0.0,normal
2,156,2,0.2,15.6,78.0,1,1,1.0,0.0,0.0,0.0,normal
1,66,1,0.1,6.6,66.0,1,1,1.0,0.0,0.0,0.0,normal
578,32990,578,57.8,3299.0,57.07612456747405,1,1,1.0,0.0,0.0,0.0,normal
1,66,1,0.1,6.6,66.0,1,1,1.0,0.0,0.0,0.0,normal
532,36208,532,53.2,3620.8,68.06015037593986,1,1,1.0,0.0,0.0,0.0,normal
96,280369,96,9.6,28036.9,2920.5104166666665,1,1,1.0,0.0,0.0,0.0,normal
673,3397167,673,67.3,339716.7,5047.796433878158,2,7,0.9970282317979198,0.0029717682020802376,0.0,0.0,normal
2,244,2,0.2,24.4,122.0,2,1,0.0,1.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
1,78,1,0.1,7.8,78.0,1,1,1.0,0.0,0.0,0.0,normal
1166,69167,1166,116.6,6916.7,59.31989708404803,2,1,1.0,0.0,0.0,0.0,normal
669,44975,669,66.9,4497.5,67.2272047832586,1,1,1.0,0.0,0.0,0.0,normal
1048,5375870,1048,104.8,537587.0,5129.646946564885,1,3,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
9,7629,9,0.9,762.9,847.6666666666666,2,1,1.0,0.0,0.0,0.0,normal
1,66,1,0.1,6.6,66.0,1,1,1.0,0.0,0.0,0.0,normal
601,40250,601,60.1,4025.0,66.97171381031615,1,1,1.0,0.0,0.0,0.0,normal
377,1659388,377,37.7,165938.8,4401.559681697613,1,3,1.0,0.0,0.0,0.0,normal
2,132,2,0.2,13.2,66.0,1,1,1.0,0.0,0.0,0.0,normal
5,7671,5,0.5,767.1,1534.2,1,1,1.0,0.0,0.0,0.0,normal
1,66,1,0.1,6.6,66.0,1,1,1.0,0.0,0.0,0.0,normal
1,230,1,0.1,23.0,230.0,1,1,0.0,1.0,0.0,0.0,normal
8,1342,8,0.8,134.2,167.75,2,5,0.875,0.125,0.0,0.0,normal
3,239,3,0.3,23.9,79.66666666666667,1,1,1.0,0.0,0.0,0.0,normal
1,66,1,0.1,6.6,66.0,1,1,1.0,0.0,0.0,0.0,normal
1,93,1,0.1,9.3,93.0,1,1,1.0,0.0,0.0,0.0,normal
12,8561,12,1.2,856.1,713.4166666666666,2,1,0.3333333333333333,0.6666666666666666,0.0,0.0,normal
1,230,1,0.1,23.0,230.0,1,1,0.0,1.0,0.0,0.0,normal
18,7907,18,1.8,790.7,439.27777777777777,2,5,0.5,0.5,0.0,0.0,normal
2,132,2,0.2,13.2,66.0,1,1,1.0,0.0,0.0,0.0,normal
5,432,5,0.5,43.2,86.4,1,1,1.0,0.0,0.0,0.0,normal
2,158,2,0.2,15.8,79.0,1,1,1.0,0.0,0.0,0.0,normal
4,288,4,0.4,28.8,72.0,1,1,1.0,0.0,0.0,0.0,normal
4,288,4,0.4,28.8,72.0,1,1,1.0,0.0,0.0,0.0,normal
1022,60782,1022,102.2,6078.2,59.47358121330724,1,1,1.0,0.0,0.0,0.0,normal
4,1608,4,0.4,160.8,402.0,2,1,1.0,0.0,0.0,0.0,normal
13,28125,13,1.3,2812.5,2163.4615384615386,1,1,1.0,0.0,0.0,0.0,normal
159,10564,159,15.9,1056.4,66.44025157232704,1,1,1.0,0.0,0.0,0.0,normal
1,67,1,0.1,6.7,67.0,1,1,0.0,1.0,0.0,0.0,normal
310,2076032,310,31.0,207603.2,6696.877419354839,2,11,0.9903225806451613,0.00967741935483871,0.0,0.0,normal
2,538,2,0.2,53.8,269.0,2,1,0.0,1.0,0.0,0.0,normal
7,2842,7,0.7,284.2,406.0,1,1,1.0,0.0,0.0,0.0,normal
501,28092,501,50.1,2809.2,56.07185628742515,1,1,1.0,0.0,0.0,0.0,normal
1000,67305,1000,100.0,6730.5,67.305,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
708,4504241,708,70.8,450424.1,6361.922316384181,1,5,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
2,132,2,0.2,13.2,66.0,1,1,1.0,0.0,0.0,0.0,normal
16,23812,16,1.6,2381.2,1488.25,2,1,1.0,0.0,0.0,0.0,normal
1,66,1,0.1,6.6,66.0,1,1,1.0,0.0,0.0,0.0,normal
12,1308,12,1.2,130.8,109.0,1,3,1.0,0.0,0.0,0.0,normal
604,59299,604,60.4,5929.9,98.1771523178808,2,1,1.0,0.0,0.0,0.0,normal
1,66,1,0.1,6.6,66.0,1,1,1.0,0.0,0.0,0.0,normal
704,47307,704,70.4,4730.7,67.19744318181819,1,1,1.0,0.0,0.0,0.0,normal
874,3657207,874,87.4,365720.7,4184.4473684210525,2,4,0.9988558352402745,0.0011441647597254005,0.0,0.0,normal
1,230,1,0.1,23.0,230.0,1,1,0.0,1.0,0.0,0.0,normal
2,132,2,0.2,13.2,66.0,1,1,1.0,0.0,0.0,0.0,normal
74,11735,74,7.4,1173.5,158.5810810810811,1,1,1.0,0.0,0.0,0.0,normal
5,7608,5,0.5,760.8,1521.6,1,1,1.0,0.0,0.0,0.0,normal
103,7621,103,10.3,762.1,73.99029126213593,1,1,1.0,0.0,0.0,0.0,normal
169,361976,169,16.9,36197.6,2141.869822485207,3,8,0.9940828402366864,0.005917159763313609,0.0,0.0,normal
1,345,1,0.1,34.5,345.0,1,1,0.0,1.0,0.0,0.0,normal
3,239,3,0.3,23.9,79.66666666666667,1,1,1.0,0.0,0.0,0.0,normal
4,307,4,0.4,30.7,76.75,1,1,1.0,0.0,0.0,0.0,normal
1,66,1,0.1,6.6,66.0,1,1,1.0,0.0,0.0,0.0,normal
42,5920,42,4.2,592.0,140.95238095238096,2,1,1.0,0.0,0.0,0.0,normal
160,11522,160,16.0,1152.2,72.0125,1,1,1.0,0.0,0.0,0.0,normal
1,93,1,0.1,9.3,93.0,1,1,1.0,0.0,0.0,0.0,normal
12,10442,12,1.2,1044.2,870.1666666666666,2,1,0.3333333333333333,0.6666666666666666,0.0,0.0,normal
194,424155,194,19.4,42415.5,2186.365979381443,1,4,0.9536082474226805,0.04639175257731959,0.0,0.0,normal
2,132,2,0.2,13.2,66.0,1,1,1.0,0.0,0.0,0.0,normal
2,158,2,0.2,15.8,79.0,1,1,1.0,0.0,0.0,0.0,normal
37,2118,37,3.7,211.8,57.24324324324324,2,1,1.0,0.0,0.0,0.0,normal
1,66,1,0.1,6.6,66.0,1,1,1.0,0.0,0.0,0.0,normal
78,5529,78,7.8,552.9,70.88461538461539,1,1,1.0,0.0,0.0,0.0,normal
1,67,1,0.1,6.7,67.0,1,1,0.0,1.0,0.0,0.0,normal
107,246245,107,10.7,24624.5,2301.355140186916,1,6,0.9906542056074766,0.009345794392523364,0.0,0.0,normal
8,4971,8,0.8,497.1,621.375,1,1,0.0,1.0,0.0,0.0,normal
29,38983,29,2.9,3898.3,1344.2413793103449,2,1,0.27586206896551724,0.7241379310344828,0.0,0.0,normal
10,7501,10,1.0,750.1,750.1,1,1,1.0,0.0,0.0,0.0,normal
7,2212,7,0.7,221.2,316.0,2,1,1.0,0.0,0.0,0.0,normal
1,66,1,0.1,6.6,66.0,1,1,1.0,0.0,0.0,0.0,normal
8,960,8,0.8,96.0,120.0,1,1,1.0,0.0,0.0,0.0,normal
26,7293,26,2.6,729.3,280.5,3,1,1.0,0.0,0.0,0.0,normal
35,11967,35,3.5,1196.7,341.9142857142857,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
126,39726,126,12.6,3972.6,315.2857142857143,2,11,0.7777777777777778,0.2222222222222222,0.0,0.0,normal
1,118,1,0.1,11.8,118.0,1,1,0.0,1.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
1,78,1,0.1,7.8,78.0,1,1,1.0,0.0,0.0,0.0,normal
7,11088,7,0.7,1108.8,1584.0,1,1,0.0,1.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
4,295,4,0.4,29.5,73.75,1,3,0.5,0.5,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
1,66,1,0.1,6.6,66.0,1,1,1.0,0.0,0.0,0.0,normal
1,66,1,0.1,6.6,66.0,1,1,1.0,0.0,0.0,0.0,normal
2,132,2,0.2,13.2,66.0,1,1,1.0,0.0,0.0,0.0,normal
6,7632,6,0.6,763.2,1272.0,1,1,1.0,0.0,0.0,0.0,normal
1,66,1,0.1,6.6,66.0,1,1,1.0,0.0,0.0,0.0,normal
1,66,1,0.1,6.6,66.0,1,1,1.0,0.0,0.0,0.0,normal
9,1232,9,0.9,123.2,136.88888888888889,1,5,1.0,0.0,0.0,0.0,normal
3,239,3,0.3,23.9,79.66666666666667,1,1,1.0,0.0,0.0,0.0,normal
168,15576,168,16.8,1557.6,92.71428571428571,1,1,1.0,0.0,0.0,0.0,normal
146,9936,146,14.6,993.6,68.05479452054794,1,1,1.0,0.0,0.0,0.0,normal
14,9836,14,1.4,983.6,702.5714285714286,2,1,0.2857142857142857,0.7142857142857143,0.0,0.0,normal
293,720228,293,29.3,72022.8,2458.1160409556314,1,3,0.9692832764505119,0.030716723549488054,0.0,0.0,normal
2,132,2,0.2,13.2,66.0,1,1,1.0,0.0,0.0,0.0,normal
2,158,2,0.2,15.8,79.0,1,1,1.0,0.0,0.0,0.0,normal
99,15786,99,9.9,1578.6,159.45454545454547,1,1,1.0,0.0,0.0,0.0,normal
1,66,1,0.1,6.6,66.0,1,1,1.0,0.0,0.0,0.0,normal
311,21467,311,31.1,2146.7,69.02572347266882,1,1,1.0,0.0,0.0,0.0,normal
1,67,1,0.1,6.7,67.0,1,1,0.0,1.0,0.0,0.0,normal
315,958354,315,31.5,95835.4,3042.393650793651,1,6,0.9968253968253968,0.0031746031746031746,0.0,0.0,normal
2,147,2,0.2,14.7,73.5,1,1,1.0,0.0,0.0,0.0,normal
3,240,3,0.3,24.0,80.0,1,1,1.0,0.0,0.0,0.0,normal
1,66,1,0.1,6.6,66.0,1,1,1.0,0.0,0.0,0.0,normal
9,1038,9,0.9,103.8,115.33333333333333,1,1,1.0,0.0,0.0,0.0,normal
1,93,1,0.1,9.3,93.0,1,1,1.0,0.0,0.0,0.0,normal
1,93,1,0.1,9.3,93.0,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
17,5832,17,1.7,583.2,343.05882352941177,2,9,0.9411764705882353,0.058823529411764705,0.0,0.0,normal
1,489,1,0.1,48.9,489.0,1,1,0.0,1.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
1,78,1,0.1,7.8,78.0,1,1,1.0,0.0,0.0,0.0,normal
11,6990,11,1.1,699.0,635.4545454545455,1,1,1.0,0.0,0.0,0.0,normal
51,4891,51,5.1,489.1,95.90196078431373,1,1,1.0,0.0,0.0,0.0,normal
99,7279,99,9.9,727.9,73.52525252525253,1,1,1.0,0.0,0.0,0.0,normal
146,329668,146,14.6,32966.8,2258.0,2,6,0.9726027397260274,0.0273972602739726,0.0,0.0,normal
4,748,4,0.4,74.8,187.0,4,1,0.0,1.0,0.0,0.0,normal
17,16926,17,1.7,1692.6,995.6470588235294,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
1,66,1,0.1,6.6,66.0,1,1,1.0,0.0,0.0,0.0,normal
3,174,3,0.3,17.4,58.0,1,3,1.0,0.0,0.0,0.0,normal
1,78,1,0.1,7.8,78.0,1,1,1.0,0.0,0.0,0.0,normal
5,7700,5,0.5,770.0,1540.0,1,1,1.0,0.0,0.0,0.0,normal
1,66,1,0.1,6.6,66.0,1,1,1.0,0.0,0.0,0.0,normal
8,1166,8,0.8,116.6,145.75,1,4,1.0,0.0,0.0,0.0,normal
3,239,3,0.3,23.9,79.66666666666667,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
46,2484,46,4.6,248.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
1,66,1,0.1,6.6,66.0,1,1,1.0,0.0,0.0,0.0,normal
13,9797,13,1.3,979.7,753.6153846153846,2,1,0.3076923076923077,0.6923076923076923,0.0,0.0,normal
64,115114,64,6.4,11511.4,1798.65625,1,5,0.84375,0.15625,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
2,132,2,0.2,13.2,66.0,1,1,1.0,0.0,0.0,0.0,normal
2,158,2,0.2,15.8,79.0,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
108,12371,108,10.8,1237.1,114.54629629629629,1,1,1.0,0.0,0.0,0.0,normal
1,66,1,0.1,6.6,66.0,1,1,1.0,0.0,0.0,0.0,normal
180,12493,180,18.0,1249.3,69.40555555555555,1,1,1.0,0.0,0.0,0.0,normal
1,67,1,0.1,6.7,67.0,1,1,0.0,1.0,0.0,0.0,normal
226,642777,226,22.6,64277.7,2844.146017699115,1,7,0.995575221238938,0.004424778761061947,0.0,0.0,normal
1,93,1,0.1,9.3,93.0,1,1,1.0,0.0,0.0,0.0,normal
2,147,2,0.2,14.7,73.5,1,1,1.0,0.0,0.0,0.0,normal
116,13265,116,11.6,1326.5,114.35344827586206,1,1,1.0,0.0,0.0,0.0,normal
1,66,1,0.1,6.6,66.0,1,1,1.0,0.0,0.0,0.0,normal
209,14452,209,20.9,1445.2,69.14832535885168,1,1,1.0,0.0,0.0,0.0,normal
1,93,1,0.1,9.3,93.0,1,1,1.0,0.0,0.0,0.0,normal
1,93,1,0.1,9.3,93.0,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
325,759473,325,32.5,75947.3,2336.84,1,9,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
1,78,1,0.1,7.8,78.0,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
128,17894,128,12.8,1789.4,139.796875,1,1,1.0,0.0,0.0,0.0,normal
254,17812,254,25.4,1781.2,70.1259842519685,1,1,1.0,0.0,0.0,0.0,normal
327,859452,327,32.7,85945.2,2628.293577981651,1,5,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
1,66,1,0.1,6.6,66.0,1,1,1.0,0.0,0.0,0.0,normal
7,860,7,0.7,86.0,122.85714285714286,1,1,1.0,0.0,0.0,0.0,normal
6,3118,6,0.6,311.8,519.6666666666666,1,3,1.0,0.0,0.0,0.0,normal
2,132,2,0.2,13.2,66.0,1,1,1.0,0.0,0.0,0.0,normal
6,7660,6,0.6,766.0,1276.6666666666667,1,1,1.0,0.0,0.0,0.0,normal
8,1166,8,0.8,116.6,145.75,1,4,1.0,0.0,0.0,0.0,normal
3,239,3,0.3,23.9,79.66666666666667,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
55,6325,55,5.5,632.5,115.0,1,1,1.0,0.0,0.0,0.0,normal
1,66,1,0.1,6.6,66.0,1,1,1.0,0.0,0.0,0.0,normal
93,6173,93,9.3,617.3,66.3763440860215,1,1,1.0,0.0,0.0,0.0,normal
10,2787,10,1.0,278.7,278.7,1,1,1.0,0.0,0.0,0.0,normal
12,8562,12,1.2,856.2,713.5,2,1,0.3333333333333333,0.6666666666666666,0.0,0.0,normal
163,381772,163,16.3,38177.2,2342.159509202454,2,8,0.9141104294478528,0.08588957055214724,0.0,0.0,normal
4,955,4,0.4,95.5,238.75,4,1,0.0,1.0,0.0,0.0,normal
2,108,2,0.2,10.8,54.0,1,1,1.0,0.0,0.0,0.0,normal
2,132,2,0.2,13.2,66.0,1,1,1.0,0.0,0.0,0.0,normal
2,158,2,0.2,15.8,79.0,1,1,1.0,0.0,0.0,0.0,normal
2,108,2,0.2,10.8,54.0,1,1,1.0,0.0,0.0,0.0,normal
4,240,4,0.4,24.0,60.0,1,1,1.0,0.0,0.0,0.0,normal
1,54,1,0.1,5.4,54.0,1,1,1.0,0.0,0.0,0.0,normal
1,66,1,0.1,6.6,66.0,1,1,1.0,0.0,0.0,0.0,normal
2,108,2,0.2,10.8,54.0,1,1,1.0,0.0,0.0,0.0,normal
1,230,1,0.1,23.0,230.0,1,1,0.0,1.0,0.0,0.0,normal
22,1787,22,2.2,178.7,81.22727272727273,2,10,0.9545454545454546,0.045454545454545456,0.0,0.0,normal
2,120,2,0.2,12.0,60.0,1,1,1.0,0.0,0.0,0.0,normal
1,66,1,0.1,6.6,66.0,1,1,1.0,0.0,0.0,0.0,normal
